HKQuantityTypeIdentifierHeartRateVariabilitySDNN
type,sourceName,sourceVersion,device,unit,creationDate,startDate,endDate,value
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-28 13:53:16 +0200,2021-11-28 13:52:12 +0200,2021-11-28 13:53:12 +0200,62.7847,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-28 17:58:39 +0200,2021-11-28 17:57:35 +0200,2021-11-28 17:58:01 +0200,41.9495,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-28 21:52:56 +0200,2021-11-28 21:51:50 +0200,2021-11-28 21:52:49 +0200,56.8828,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-29 11:36:59 +0200,2021-11-29 11:35:57 +0200,2021-11-29 11:36:56 +0200,33.6063,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-29 13:54:46 +0200,2021-11-29 13:53:43 +0200,2021-11-29 13:54:43 +0200,57.175,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-29 17:54:21 +0200,2021-11-29 17:53:15 +0200,2021-11-29 17:54:15 +0200,76.6724,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-29 21:53:00 +0200,2021-11-29 21:51:54 +0200,2021-11-29 21:52:53 +0200,67.1293,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-30 09:51:48 +0200,2021-11-30 09:50:46 +0200,2021-11-30 09:51:45 +0200,22.4109,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-30 09:55:40 +0200,2021-11-30 09:54:34 +0200,2021-11-30 09:55:33 +0200,48.6567,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-30 14:07:16 +0200,2021-11-30 14:06:10 +0200,2021-11-30 14:07:09 +0200,52.8139,
