HKQuantityTypeIdentifierWalkingStepLength
type,sourceName,sourceVersion,device,unit,creationDate,startDate,endDate,value
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 22:17:09 +0200,2021-11-10 21:36:35 +0200,2021-11-10 21:36:58 +0200,79,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 22:17:09 +0200,2021-11-10 21:38:43 +0200,2021-11-10 21:39:27 +0200,74,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 22:48:27 +0200,2021-11-10 22:33:56 +0200,2021-11-10 22:35:17 +0200,71,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 22:48:27 +0200,2021-11-10 22:35:28 +0200,2021-11-10 22:38:18 +0200,72,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 22:48:27 +0200,2021-11-10 22:40:30 +0200,2021-11-10 22:40:38 +0200,51,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 22:48:27 +0200,2021-11-10 22:41:51 +0200,2021-11-10 22:42:05 +0200,61,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 22:48:27 +0200,2021-11-10 22:42:37 +0200,2021-11-10 22:42:41 +0200,65,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 22:48:27 +0200,2021-11-10 22:43:03 +0200,2021-11-10 22:43:29 +0200,73,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 22:48:27 +0200,2021-11-10 22:43:49 +0200,2021-11-10 22:43:52 +0200,72,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 22:48:27 +0200,2021-11-10 22:44:29 +0200,2021-11-10 22:47:47 +0200,73,
